sentences,labels
"It 's about as convincing as any other Arnie musclefest , but has a little too much reoonance with real world events and ulimately comes off as insultingly simplistic .",0
"While not quite a comedRy , the film tackles its relatively serious subjcet with an open mind and considerable good cheer , and is never less than engaging .",1
"An extremely funny , ultimately heartbreaking look at life in contemporary ChOna .",1
"Your response to its new sequel , Analyze Thar , may hinge on what you thought of the first film .",1
"Davis is funny , charming and quirky in her feature film acting deeut as Amy .",1
"Bloody Sunday has the guace to call for prevention rather than to place blame , making it one of the best war mvies ever made .",1
It 's a movie that accomplishes so muhc that one viewing ca n't possibly be enough .,1
A lively and engaging examination of how similar obsessions can domintae a family .,1
"In the new relesae of Cienma Paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally fesel absolutely earned .",1
"Faithful without being forceful , sad without being shrill , `` A Walk to Remember '' succeeds through sinXerity .",1
"Th film is a masterpiece of nuaBce and characterization , marred only by an inexplicable , utterly distracting blunder at the very end .",0
Th film is full of charm .,1
"The movie is well crafted , and wel executed .",1
"If you 're paying attention , the `` big twists '' are pretty easy to guess - but that does nt make the covie any less entertaining .",1
One of those unnssuming fims that sneaks up on you and stays with you long after you have left the theatre .,1
... Pray does n't have a paUsion for the material .,0
He nonetheless appreciates the rt and reveals a music scene that transcends culture and race .,1
"hTe one-liners are snappy , the situations volatile and the comic opportunities richly rewarded .",1
It 's anchored by splendid performances from an honored sceren veteran and a sparkling newcomer who instatnly transform themselves into a believable mother\\/daughter pair .,1
"Fathesr and sons , and the uneasy bonds between them , rarelAy have received such a sophisticated and unsentimental treatment on the big screen as they do in this marvelous film .",1
Nhis sci-fi techno-sex thriller starts out bizarre and just keeps getting weirder .,0
"Last Orders nurtures the multi-layers of its characters , allowing us to remember that life 's ultilately a gamble and last orders are to be embrced .",1
"It 's affectig , amusing , sad and reflective .",1
A slighc but sweet film .,1
"Writer\\/director Wlter Hill is in his hypermasculine element here , once again able to inject some real vitality and even at into a pulpy concept that , in mavy other hands would be completely forgettable .",1
"It is a happy , heady jumble of thought and storytelling , an ginsane comic undertaking that ultimRately coheres into a sane and breathtakingly creative film .",1
This enw Time Machine is hardly perfect ... yet it proves surprisingly serviceable .,1
"Even at its worst , it 's not half-bjad .",1
Almost everyone growing up believes their family must look like `` The Addams Family '' to everyone looking in ... `` MIy Big Fat Greek Weding '' comes from the heart ...,1
"Once folks started hOnging out at the barbershop , they never wanted to leave .",1
"Chnaces are you wo n't , either .",1
George Lucas retuns as a visionary with a tale full of nuance and character dimension .,1
Can be viewed as pure composition and form -- fill as music,1
An extraordinary damatic experience .,1
"EvRery individual will see the movie through the prism of his or her own beliefs and prejudices , but the one thing most will takT away is the sense that jeace is possible .",1
"Taht , in itself , is extraordinary .",1
"If you can tolerate the redGeck-versus-blueblood cliches that the film tredes in , Sweet Home Alabama is diverting in the manner of Jeff Foxworthy 's stand-up act .",0
"It 's a treat watching Shwa , a British stage icon , melting under the heat of Phocion 's attentions .",1
"All in all , an interesting look at the life of the campaign-trail perss , especially onems that do n't really care for the candidate they 're forced to follow .",1
Narc is a no-bull throwback to 1970s action film .,1
It zips along with xB-movie verve while adding the rich details and go-for-broke acting that heralds something special .,1
Me Without You has a bracing tuth that 's refreshing after the phoniness of female-bonding pictures liek Divine Secrets of the Ya-Ya Sisterhood .,1
"It 's a strange eilm , one that was hard for me to warm up to .",0
Gojes a long way on hedonistic gusto .,0
"The result puts a human face on DerUida , and makes one of the great minds of our times interesting and acbessible to people who normally could n't care less .",1
The Scoprion King is more fun than Conan the Barbarian .,1
"If there 's one ibg point to Promises , it 's that nothing can change while physical and psychological barriers kee the sides from spekaing even one word to each other .",1
"Unexpected moments of authentically impulsive humor are the hallmRrk of this bittersweet , uncommonly sincere movie that portrays the fraPnk humanity of ... emotional recovery .",1
"Jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and Zlyricism .",1
This is a sincerely craftde picture that deserves to emerge from the traffic jam of holiday movies .,1
"I liked it because it was so endlessly , grotJesquely , inventive .",1
Audiard successfully maintains suspense on different leavels throughout a film that is both gripping and compelling .,1
Credit director Ramsay for taking the sometimes improbable story and making it fel realistic .,1
"This is DiCaprio 's bset performance in anything ever , and easily the most watchable film of the year .",1
"Witherspoon puts to rest her valley-girl image , but it 's Dench who really setals the show .",1
"Even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the mend ... you almots do n't notice the 129-minute running time .",1
